id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,builder
"1280-W-Peachtree-St-NW,-Apt-1703,-Atlanta,-GA-30309","1280 W Peachtree St NW, Apt 1703, Atlanta, GA 30309",1280 W Peachtree St NW,Apt 1703,Atlanta,GA,30309,Fulton,33.789685,-84.388805,Condo,1,1,772.0,771.0,1989.0,{'fee': 445},Active,225000,Standard,2024-09-17T00:00:00.000Z,,2024-09-18T00:00:00.000Z,2024-10-12T12:41:46.780Z,26,FMLS,7456732,"{'name': 'Laura Caldarella', 'phone': '4044267728', 'email': 'laura.caldarella@metrobrokers.com'}","{'name': 'Keller Williams Rlty-Ptree Rd', 'phone': '4044193500', 'email': 'lynnlecraw@kw.com', 'website': 'peachtreeroad.yourkwoffice.com/mcj/user/homepagegetaction.do'}","{'2024-09-17': {'event': 'Sale Listing', 'price': 225000, 'listingType': 'Standard', 'listedDate': '2024-09-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 26}}",
"805-Peachtree-St-NE,-Unit-L02,-Atlanta,-GA-30308","805 Peachtree St NE, Unit L02, Atlanta, GA 30308",805 Peachtree St NE,Unit L02,Atlanta,GA,30308,Fulton,33.776458,-84.383855,Condo,1,1,1162.0,1176.0,1951.0,{'fee': 609},Active,385000,Standard,2024-09-18T00:00:00.000Z,,2022-10-08T09:28:41.119Z,2024-10-12T12:41:46.776Z,25,GeorgiaMLS,10379442,"{'name': 'Paula Girvan', 'phone': '4042170212', 'email': 'pgirvan@kw.com'}","{'name': 'Keller Williams Realty Metro Atlanta', 'phone': '4045645560', 'email': 'dammann@kw.com', 'website': 'http://kwdecatur.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 385000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"390-17th-St-NW,-Unit-4057,-Atlanta,-GA-30363","390 17th St NW, Unit 4057, Atlanta, GA 30363",390 17th St NW,Unit 4057,Atlanta,GA,30363,Fulton,33.790323,-84.399504,Condo,1,1,770.0,771.0,2007.0,{'fee': 464},Active,219900,Standard,2024-09-17T00:00:00.000Z,,2024-09-18T00:00:00.000Z,2024-10-12T12:41:46.728Z,26,FMLS,7457236,"{'name': 'Ambrish Sanghvi', 'email': 'asanghvi@beautifulgahomes.com'}","{'name': 'Keller Williams Rlty-Ptree Rd', 'phone': '4044193500', 'email': 'lynnlecraw@kw.com', 'website': 'peachtreeroad.yourkwoffice.com/mcj/user/homepagegetaction.do'}","{'2024-09-17': {'event': 'Sale Listing', 'price': 219900, 'listingType': 'Standard', 'listedDate': '2024-09-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 26}}",
"711-Cosmopolitan-Dr-NE,-Unit-123,-Atlanta,-GA-30324","711 Cosmopolitan Dr NE, Unit 123, Atlanta, GA 30324",711 Cosmopolitan Dr NE,Unit 123,Atlanta,GA,30324,Fulton,33.821423,-84.362603,Condo,1,1,671.0,671.0,2007.0,{'fee': 325},Active,239900,Standard,2024-09-18T00:00:00.000Z,,2022-07-19T12:28:17.781Z,2024-10-12T12:41:46.723Z,25,FMLS,7458344,"{'name': 'Kateryna Sopizhenko', 'phone': '7065724937', 'email': 'kateryna@kangalmortgages.com'}","{'name': 'K23 Realty, LLC', 'phone': '7065724937'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 239900, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"300-Johnson-Ferry-Rd,-Unit-B811,-Sandy-Springs,-GA-30328","300 Johnson Ferry Rd, Unit B811, Sandy Springs, GA 30328",300 Johnson Ferry Rd,Unit B811,Sandy Springs,GA,30328,Fulton,33.925684,-84.376937,Condo,1,1,760.0,741.0,1986.0,{'fee': 1378},Active,250000,Standard,2024-09-18T00:00:00.000Z,,2024-09-19T00:00:00.000Z,2024-10-12T12:41:46.718Z,25,GeorgiaMLS,10379956,"{'name': 'Jill Ferguson', 'phone': '4048457724', 'email': 'jill.ferguson@evatlanta.com', 'website': 'http://jillferguson.evatlanta.com'}","{'name': 'Engel & Volkers Atlanta', 'phone': '4048457724'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"201-Devore-Rd,-Alpharetta,-GA-30009","201 Devore Rd, Alpharetta, GA 30009",201 Devore Rd,,Alpharetta,GA,30009,Fulton,34.066706,-84.294819,Condo,1,1,1340.0,1350.0,2020.0,{'fee': 225},Active,509000,Standard,2024-09-18T00:00:00.000Z,,2020-09-22T00:26:10.484Z,2024-10-12T12:41:46.710Z,25,FMLS,7457785,"{'name': 'Maria Stewart', 'phone': '4042375000', 'email': 'mariastewart@atlantafinehomes.com', 'website': 'http://mariastewart.atlantafinehomes.com/'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4042375000', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 509000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"137-Devore-Rd,-Alpharetta,-GA-30009","137 Devore Rd, Alpharetta, GA 30009",137 Devore Rd,,Alpharetta,GA,30009,Fulton,34.067928,-84.296684,Condo,1,1,1340.0,,2021.0,{'fee': 225},Active,529000,Standard,2024-09-18T00:00:00.000Z,,2023-02-10T00:00:00.000Z,2024-10-12T12:41:46.706Z,25,FMLS,7457676,"{'name': 'Matt Garner', 'phone': '7703718235', 'email': 'matt.garner@compass.com', 'website': 'http://www.bradpoolegroup.com'}","{'name': 'COMPASS', 'phone': '4046686621', 'email': 'beth.butler@compass.com', 'website': 'www.compass.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 529000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"1101-Juniper-St-NE,-Apt-1514,-Atlanta,-GA-30309","1101 Juniper St NE, Apt 1514, Atlanta, GA 30309",1101 Juniper St NE,Apt 1514,Atlanta,GA,30309,Fulton,33.784769,-84.381857,Condo,1,1,764.0,762.0,1999.0,{'fee': 390},Active,328000,Standard,2024-09-18T00:00:00.000Z,,2024-09-19T00:00:00.000Z,2024-10-12T12:41:46.695Z,25,FMLS,7452929,"{'name': 'Shaun Van Orsouw', 'phone': '6787490479', 'email': 'shaunvanorsouw@yahoo.com', 'website': 'https://palmerhouseproperties.com'}","{'name': 'Redfin Corporation', 'phone': '8779733346', 'email': 'accounting@redfin.com', 'website': 'www.redfin.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 328000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"1101-Juniper-St-NE,-Apt-707,-Atlanta,-GA-30309","1101 Juniper St NE, Apt 707, Atlanta, GA 30309",1101 Juniper St NE,Apt 707,Atlanta,GA,30309,Fulton,33.784769,-84.381857,Condo,1,1,764.0,762.0,1999.0,{'fee': 390},Active,305000,Standard,2024-09-18T00:00:00.000Z,,2024-09-19T00:00:00.000Z,2024-10-12T12:41:46.669Z,25,FMLS,7454566,"{'name': 'Jeffry S Peargin', 'phone': '4158859248'}","{'name': 'HomeSmart', 'phone': '4048764901', 'email': 'tvonbrinegar@phpatlanta.com', 'website': 'www.palmerhouseproperties.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 305000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",
"788-W-Marietta-St-NW,-Unit-516,-Atlanta,-GA-30318","788 W Marietta St NW, Unit 516, Atlanta, GA 30318",788 W Marietta St NW,Unit 516,Atlanta,GA,30318,Fulton,33.779761,-84.414082,Condo,1,1,869.0,867.0,2020.0,{'fee': 704},Active,439750,Standard,2024-09-19T00:00:00.000Z,,2023-07-18T00:00:00.000Z,2024-10-12T12:40:22.329Z,24,FMLS,7458444,"{'name': 'Stew Team', 'phone': '7704399999'}","{'name': 'STEWART BROKERS', 'phone': '7704399999', 'email': 'paul@stewartbrokers.com', 'website': 'www.sellhomesfast.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 439750, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"788-W-Marietta-St-NW,-Unit-1304,-Atlanta,-GA-30318","788 W Marietta St NW, Unit 1304, Atlanta, GA 30318",788 W Marietta St NW,Unit 1304,Atlanta,GA,30318,Fulton,33.779761,-84.414072,Condo,1,1,869.0,871.0,2020.0,{'fee': 352},Active,439750,Standard,2024-09-19T00:00:00.000Z,,2024-08-24T00:00:00.000Z,2024-10-12T12:40:22.326Z,24,GeorgiaMLS,10380451,"{'name': 'Noelle Foster', 'phone': '6785596140', 'email': 'team@stewartbrokers.com'}","{'name': 'STEWART BROKERS', 'phone': '7704399999', 'email': 'paul@stewartbrokers.com', 'website': 'www.sellhomesfast.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 439750, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"3445-Stratford-Rd-NE,-Apt-305,-Atlanta,-GA-30326","3445 Stratford Rd NE, Apt 305, Atlanta, GA 30326",3445 Stratford Rd NE,Apt 305,Atlanta,GA,30326,Fulton,33.850845,-84.36768,Condo,1,1,880.0,871.0,2006.0,{'fee': 460},Active,300000,Standard,2024-09-19T00:00:00.000Z,,2024-09-20T00:00:00.000Z,2024-10-12T12:40:22.323Z,24,GeorgiaMLS,10380500,"{'name': 'The Williams Team', 'phone': '4049662562', 'email': '404realestate@gmail.com'}","{'name': 'Keller Williams Realty - Peachtree City', 'phone': '7706321112', 'email': 'frontdesk213@kw.com', 'website': 'http://peachtreecity.yourkwoffice.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 300000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"821-Ralph-Mcgill-Blvd-NE,-Apt-3425,-Atlanta,-GA-30306","821 Ralph Mcgill Blvd NE, Apt 3425, Atlanta, GA 30306",821 Ralph Mcgill Blvd NE,Apt 3425,Atlanta,GA,30306,Fulton,33.766538,-84.359362,Condo,1,1,646.0,653.0,2001.0,{'fee': 279},Active,295000,Standard,2024-09-19T00:00:00.000Z,,2021-10-14T13:28:01.004Z,2024-10-12T12:40:22.265Z,24,FMLS,7458574,"{'name': 'Justin Landis', 'phone': '4048601816', 'email': 'info@justinlandisgroup.com', 'website': 'www.justinlandisgroup.com'}","{'name': 'Bolst, Inc.', 'phone': '4044822293', 'email': 'cathryn.childs@bolstrealestate.com', 'website': 'www.bolst.homes'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 295000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"300-Peachtree-St-NE,-Apt-12H,-Atlanta,-GA-30308","300 Peachtree St NE, Apt 12H, Atlanta, GA 30308",300 Peachtree St NE,Apt 12H,Atlanta,GA,30308,Fulton,33.762566,-84.387883,Condo,1,1,599.0,610.0,1962.0,{'fee': 520},Active,250000,Standard,2024-09-19T00:00:00.000Z,,2024-08-13T00:00:00.000Z,2024-10-12T12:40:22.257Z,24,FMLS,7458797,"{'name': 'Matt Hester', 'phone': '7703678124', 'email': 'matt@matthesterhomes.com', 'website': 'http://www.matthesterhomes.com'}","{'name': 'Harry Norman, REALTORS® - East Cobb', 'phone': '7709779500', 'email': 'ec.office@harrynorman.com', 'website': 'http://www.harrynorman.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"50-Biscayne-Dr-NW,-Unit-3117,-Atlanta,-GA-30309","50 Biscayne Dr NW, Unit 3117, Atlanta, GA 30309",50 Biscayne Dr NW,Unit 3117,Atlanta,GA,30309,Fulton,33.815053,-84.393858,Condo,1,1,981.0,958.0,2002.0,{'fee': 508},Active,298500,Standard,2024-09-19T00:00:00.000Z,,2022-01-09T12:46:52.929Z,2024-10-12T12:40:22.248Z,24,GeorgiaMLS,10381055,"{'name': 'Asia Thomas', 'phone': '6787777072', 'email': 'asia.b.thomas87@gmail.com'}","{'name': 'COMPASS', 'phone': '4046686621', 'email': 'beth.butler@compass.com', 'website': 'www.compass.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 298500, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"788-W-Marietta-St-NW,-Unit-1604,-Atlanta,-GA-30318","788 W Marietta St NW, Unit 1604, Atlanta, GA 30318",788 W Marietta St NW,Unit 1604,Atlanta,GA,30318,Fulton,33.779761,-84.414057,Condo,1,1,869.0,,2020.0,{'fee': 352},Active,450000,Standard,2024-09-19T00:00:00.000Z,,2024-09-20T00:00:00.000Z,2024-10-12T12:40:22.236Z,24,GeorgiaMLS,10380920,"{'name': 'Stacey Elgin', 'phone': '4048740300', 'email': 'staceyelgin@atlantafinehomes.com'}","{'name': 'Ansley Real Estate', 'phone': '4044804663', 'email': 'lane@ansleyre.com', 'website': 'www.ansleyatlanta.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 450000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"534-Granville-Ct,-Atlanta,-GA-30328","534 Granville Ct, Atlanta, GA 30328",534 Granville Ct,,Atlanta,GA,30328,Fulton,33.930695,-84.361616,Condo,1,1,711.0,697.0,1989.0,{'fee': 230},Active,224500,Standard,2024-09-19T00:00:00.000Z,,2024-09-20T00:00:00.000Z,2024-10-12T12:40:22.218Z,24,GeorgiaMLS,10381079,"{'name': 'Mindy Mccorvey', 'phone': '4043744887', 'email': 'melinda.mccorvey@evusa.com'}","{'name': 'Engel & Volkers Atlanta', 'phone': '4048457724', 'email': 'atlanta@engelvoelkers.com', 'website': 'https://evatlanta.evrealestate.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 224500, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"2700-Pine-Tree-Rd-NE,-Unit-2215,-Atlanta,-GA-30324","2700 Pine Tree Rd NE, Unit 2215, Atlanta, GA 30324",2700 Pine Tree Rd NE,Unit 2215,Atlanta,GA,30324,Fulton,33.828425,-84.359152,Condo,1,1,748.0,741.0,2000.0,{'fee': 265},Active,219500,Standard,2024-09-19T00:00:00.000Z,,2024-07-04T00:00:00.000Z,2024-10-12T12:40:16.666Z,24,GeorgiaMLS,10381169,"{'name': 'Tim Hur', 'phone': '4045122322', 'email': 'tim@pointhonors.com', 'website': 'http://www.pointhonors.com'}","{'name': 'Point Honors And Associates, Realtors', 'phone': '6788695130', 'email': 'office@pointhonors.com', 'website': 'http://www.pointhonors.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 219500, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"330-Peters-St-SW,-Unit-210,-Atlanta,-GA-30313","330 Peters St SW, Unit 210, Atlanta, GA 30313",330 Peters St SW,Unit 210,Atlanta,GA,30313,Fulton,33.745583,-84.403505,Condo,1,1,1244.0,1263.0,1997.0,{'fee': 32},Active,350000,Standard,2024-09-19T00:00:00.000Z,,2024-04-05T00:00:00.000Z,2024-10-12T12:40:16.664Z,24,GeorgiaMLS,10381248,"{'name': 'Nicholas Daniel Brown', 'phone': '7706305430', 'email': 'nicholas.brown@compass.com', 'website': 'http://www.and-brown.com'}","{'name': 'COMPASS', 'phone': '4046686621', 'email': 'beth.butler@compass.com', 'website': 'www.compass.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 350000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"1280-W-Peachtree-St-NW,-Apt-3114,-Atlanta,-GA-30309","1280 W Peachtree St NW, Apt 3114, Atlanta, GA 30309",1280 W Peachtree St NW,Apt 3114,Atlanta,GA,30309,Fulton,33.789685,-84.388805,Condo,1,1,457.0,479.0,1989.0,{'fee': 247},Active,215000,Standard,2024-09-19T00:00:00.000Z,,2023-10-12T00:00:00.000Z,2024-10-12T12:40:16.659Z,24,GeorgiaMLS,10381278,"{'name': 'Natasha Niles', 'phone': '7708896090', 'email': 'nniles@youneedresults.com'}","{'name': 'CENTURY 21 Connect Realty', 'phone': '7706406800', 'email': 'mikep@c21connectrealty.com', 'website': 'http://www.c21connectrealty.com/'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 215000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"475-Mount-Vernon-Hwy-NE,-Apt-C220,-Atlanta,-GA-30328","475 Mount Vernon Hwy NE, Apt C220, Atlanta, GA 30328",475 Mount Vernon Hwy NE,Apt C220,Atlanta,GA,30328,Fulton,33.923864,-84.369367,Condo,1,1,700.0,701.0,1983.0,{'fee': 1499},Active,153000,Standard,2024-09-19T00:00:00.000Z,,2024-09-20T00:00:00.000Z,2024-10-12T12:40:16.555Z,24,FMLS,7459106,"{'name': 'David Hutchins', 'phone': '4045500533', 'email': 'davidhutchins@remax.net', 'website': 'http://www.davidhutchins.com'}","{'name': 'RE MAX Around Atlanta Realty', 'phone': '4042527500', 'email': 'connie@aroundatlanta.com', 'website': 'http://propertyaroundatlanta.com'}","{'2024-09-19': {'event': 'Sale Listing', 'price': 153000, 'listingType': 'Standard', 'listedDate': '2024-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",
"790-North-Ave-NE,-Apt-204,-Atlanta,-GA-30306","790 North Ave NE, Apt 204, Atlanta, GA 30306",790 North Ave NE,Apt 204,Atlanta,GA,30306,Fulton,33.771621,-84.361942,Condo,1,1,958.0,958.0,1968.0,{'fee': 343},Active,450000,Standard,2024-09-20T00:00:00.000Z,,2021-06-25T15:31:18.523Z,2024-10-12T12:39:12.528Z,23,GeorgiaMLS,10382002,"{'name': 'Taylor Inman', 'phone': '4045791922', 'email': 'taylorinman@atlantafinehomes.com'}","{'name': 'Ansley Real Estate', 'phone': '4044804663', 'email': 'lane@ansleyre.com', 'website': 'www.ansleyatlanta.com'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 450000, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"878-Peachtree-St-NE,-Apt-634,-Atlanta,-GA-30309","878 Peachtree St NE, Apt 634, Atlanta, GA 30309",878 Peachtree St NE,Apt 634,Atlanta,GA,30309,Fulton,33.779072,-84.384955,Condo,1,1,896.0,915.0,1951.0,{'fee': 396},Active,295000,Standard,2024-09-20T00:00:00.000Z,,2024-09-21T00:00:00.000Z,2024-10-12T12:39:12.524Z,23,FMLS,7458429,"{'name': 'Kim Ferguson', 'phone': '4042739621', 'email': 'kimfergusonatl@gmail.com', 'website': 'https://www.facebook.com/querenciarealestategroup/'}","{'name': 'Keller Williams Realty Metro Atlanta', 'phone': '4045645560', 'email': 'dammann@kw.com', 'website': 'http://kwdecatur.com'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 295000, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"325-E-Paces-Ferry-Rd-NE,-Apt-1804,-Atlanta,-GA-30305","325 E Paces Ferry Rd NE, Apt 1804, Atlanta, GA 30305",325 E Paces Ferry Rd NE,Apt 1804,Atlanta,GA,30305,Fulton,33.838574,-84.376848,Condo,1,1,869.0,867.0,2004.0,{'fee': 431},Active,299000,Standard,2024-09-20T00:00:00.000Z,,2020-11-16T15:17:49.882Z,2024-10-12T12:39:12.520Z,23,FMLS,7459552,"{'name': 'Bruce Zamora', 'phone': '4048003623', 'email': 'dean.zamora@redfin.com', 'website': 'https://www.redfin.com/real-estate-agents/dean-zam'}","{'name': 'Redfin Corporation', 'phone': '8779733346', 'email': 'accounting@redfin.com', 'website': 'www.redfin.com'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 299000, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"737-Barnett-St-NE,-Apt-C3,-Atlanta,-GA-30306","737 Barnett St NE, Apt C3, Atlanta, GA 30306",737 Barnett St NE,Apt C3,Atlanta,GA,30306,Fulton,33.774639,-84.35833,Condo,1,1,523.0,523.0,1945.0,{'fee': 189},Active,239000,Standard,2024-09-20T00:00:00.000Z,,2024-09-21T00:00:00.000Z,2024-10-12T12:39:12.514Z,23,GeorgiaMLS,10382217,"{'name': 'Serina Patrick', 'phone': '4042291451', 'email': 'serinapatrick@gmail.com', 'website': 'http://www.homesmart.com'}","{'name': 'HomeSmart', 'phone': '4048764901', 'email': 'tvonbrinegar@phpatlanta.com', 'website': 'www.palmerhouseproperties.com'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 239000, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"3338-Peachtree-Rd-NE,-Apt-705,-Atlanta,-GA-30326","3338 Peachtree Rd NE, Apt 705, Atlanta, GA 30326",3338 Peachtree Rd NE,Apt 705,Atlanta,GA,30326,Fulton,33.848668,-84.371629,Condo,1,1,800.0,780.0,2004.0,{'fee': 388},Active,244900,Standard,2024-09-20T00:00:00.000Z,,2024-09-21T00:00:00.000Z,2024-10-12T12:39:12.503Z,23,FMLS,7459547,"{'name': 'John Bailey', 'phone': '7704847888', 'email': 'johnbailey@johnbaileyrealty.com', 'website': 'http://www.johnbaileyrealty.com'}","{'name': 'JOHN BAILEY REALTY INC', 'phone': '7704847888', 'email': 'johnbailey@johnbaileyrealty.com', 'website': 'http://www.johnbaileyrealty.com'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 244900, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"870-Mayson-Turner-Rd-NW,-Unit-1126,-Atlanta,-GA-30314","870 Mayson Turner Rd NW, Unit 1126, Atlanta, GA 30314",870 Mayson Turner Rd NW,Unit 1126,Atlanta,GA,30314,Fulton,33.755898,-84.417106,Condo,1,1,768.0,,2007.0,{'fee': 299},Active,150000,Standard,2024-09-20T00:00:00.000Z,,2024-09-21T00:00:00.000Z,2024-10-12T12:39:12.360Z,23,FMLS,7459818,"{'name': 'Angel Nowlin', 'phone': '4042621234', 'email': 'conciergerealtoratlanta@gmail.com', 'website': 'http://www.buyandsalehomescobbcounty.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '4042621234', 'email': 'debra.bradley@coldwellbankeratlanta.com', 'website': 'https://www.coldwellbankerhomes.com//ga/atlanta/office/buckhead/oid_3218/'}","{'2024-09-20': {'event': 'Sale Listing', 'price': 150000, 'listingType': 'Standard', 'listedDate': '2024-09-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",
"2701-Cumberland-Ct-SE,-Smyrna,-GA-30080","2701 Cumberland Ct SE, Smyrna, GA 30080",2701 Cumberland Ct SE,,Smyrna,GA,30080,Cobb,33.87348,-84.4784,Condo,1,1,1042.0,4064.0,1983.0,{'fee': 365},Active,210000,Standard,2024-09-10T00:00:00.000Z,,2020-10-16T12:00:39.329Z,2024-10-12T12:33:15.136Z,33,FMLS,7453705,"{'name': 'Joaquin Casajuana', 'phone': '7706331508', 'email': 'casajuanarealty@gmail.com', 'website': 'http://casajuanarealty.com'}","{'name': 'Atlanta Communities - InTown', 'phone': '4048444977', 'email': 'intown@atlantacommunities.net', 'website': 'www.atlantacommunities.net'}","{'2024-09-10': {'event': 'Sale Listing', 'price': 210000, 'listingType': 'Standard', 'listedDate': '2024-09-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 33}}",
"860-Peachtree-St-NE,-Unit-811,-Atlanta,-GA-30308","860 Peachtree St NE, Unit 811, Atlanta, GA 30308",860 Peachtree St NE,Unit 811,Atlanta,GA,30308,Fulton,33.77844,-84.385477,Condo,1,1,745.0,745.0,2005.0,{'fee': 493},Active,329000,Standard,2024-09-21T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T12:32:28.161Z,22,FMLS,7460045,,"{'name': 'COMPASS', 'phone': '4046686621', 'email': 'beth.butler@compass.com', 'website': 'www.compass.com'}","{'2024-09-21': {'event': 'Sale Listing', 'price': 329000, 'listingType': 'Standard', 'listedDate': '2024-09-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 22}}",
"970-Sidney-Marcus-Blvd-NE,-Unit-2311,-Atlanta,-GA-30324","970 Sidney Marcus Blvd NE, Unit 2311, Atlanta, GA 30324",970 Sidney Marcus Blvd NE,Unit 2311,Atlanta,GA,30324,Fulton,33.825333,-84.356431,Condo,1,1,840.0,828.0,1988.0,{'fee': 27},Active,200000,Standard,2024-09-21T00:00:00.000Z,,2024-02-24T00:00:00.000Z,2024-10-12T12:32:28.076Z,22,GeorgiaMLS,10382585,"{'name': 'Mark Spain', 'phone': '8552997653', 'email': 'homes@markspain.com', 'website': 'http://www.markspain.com'}","{'name': 'Mark Spain Real Estate', 'phone': '7708869000', 'email': 'homes@markspain.com'}","{'2024-09-21': {'event': 'Sale Listing', 'price': 200000, 'listingType': 'Standard', 'listedDate': '2024-09-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 22}}",
